hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
908439370359103,1,2.0,1,4,2,9200,92001,1,1,32.0,18,26900,81,2.0,1.0,,5,3,49,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2200.0,770.0,2.0,2.0,2.0,,,12147.0402,2945.158,3,1,0.0,0.0,0,0,33381,2,1.0,,,,,,2957.9866,770.0,6730.0,-1,,,,,,,12323.0,2014,648,645,0,0,1,0,0,12.0,19.0,4.0,2014,2.0,1,8,2,9200,92001,1,26900,81,2.0,1.0,,5,3,50,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2175.0,870.0,2.0,2.0,2.0,,,11166.3918,2766.2329,3,1,0.0,0.0,0,0,47696,2,1.0,,,,,,2755.9436,770.0,6730.0,-1,,,,,,,13037.0,2015,660,645,0,0,1,0,0,12.0,19.0,4.0,2015,MIS4_to_MIS8,indiana,0,2014-2015,1,0,0,0,retention
580984091317789,1,1.0,1,4,2,9200,92001,1,1,32.0,18,0,0,3.0,2.0,,0,1,62,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,10.0,3.0,,,,,,,,10.0,3.0,0.0,1,2.0,2.0,2.0,,92.3,2.0,2.0,,,,12183.5092,3005.2019,0,0,0.0,,0,0,17671,1,1.0,,,,,,3028.5931,9370.0,5120.0,-1,,,,,,,12420.0,2014,648,645,0,0,0,0,0,12.0,17.0,51.0,2014,2.0,1,8,2,9200,92001,1,0,0,3.0,2.0,,0,1,63,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,2000.0,480.0,2.0,2.0,,,,11993.5872,3095.9764,0,0,1.0,1.0,0,42,18801,1,1.0,,,,,,3023.177,9370.0,5120.0,-1,,,,,,,13148.0,2015,660,645,0,0,0,0,0,12.0,17.0,51.0,2015,MIS4_to_MIS8,indiana,0,2014-2015,1,0,0,0,retention
580984091317789,1,1.0,1,4,2,9200,92001,1,1,32.0,18,0,0,3.0,2.0,,0,3,66,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,99.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,820.5,2.0,2.0,,,,10910.3435,2689.6399,0,0,0.0,,0,0,17671,2,1.0,,,,,,2662.8961,770.0,220.0,-1,4.0,,,,,,12421.0,2014,648,645,0,0,0,0,0,12.0,1.0,4.0,2014,2.0,1,8,2,9200,92001,1,0,0,3.0,2.0,,0,3,67,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,12586.7664,3128.4299,0,0,1.0,1.0,0,42,18801,2,1.0,,,,,,2986.0163,770.0,6200.0,-1,4.0,,,,,,13149.0,2015,660,645,0,0,0,0,0,12.0,19.0,4.0,2015,MIS4_to_MIS8,indiana,0,2014-2015,0,1,0,1,retention
899140358870971,1,1.0,3,4,2,9200,92001,1,1,32.0,18,0,0,3.0,2.0,,0,14,35,,2,39,1,,2,0,0,6,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,2.0,,,14229.1832,3576.9648,3,1,0.0,0.0,0,0,33468,2,1.0,,,,,,3557.1731,9470.0,3800.0,-1,,,,,,,12434.0,2014,648,645,0,0,1,0,0,12.0,12.0,51.0,2014,2.0,3,8,2,9200,92001,1,0,0,3.0,2.0,,0,14,35,,2,39,1,,0,0,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1860.0,744.0,2.0,2.0,2.0,,,14331.1029,3485.9711,3,1,1.0,1.0,0,42,18800,2,1.0,,,,,,3491.5647,9470.0,3800.0,-1,,,,,,,13172.0,2015,660,645,0,0,1,0,0,12.0,12.0,51.0,2015,MIS4_to_MIS8,indiana,0,2014-2015,1,0,0,0,retention
770986098517479,1,1.0,1,4,2,9200,92001,1,1,32.0,18,14020,0,,1.0,,2,3,32,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,25.0,,20.0,,,18.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,3500.0,325.0,2.0,2.0,2.0,,,15537.7416,3995.063,5,2,0.0,0.0,0,0,4496,2,,,,,,2.0,4007.0646,7870.0,2200.0,-1,,,,,,,12536.0,2014,648,645,1,1,0,0,1,18.0,8.0,40.0,2014,2.0,1,8,2,9200,92001,1,14020,0,,1.0,,2,3,33,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,25.0,,25.0,,,18.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,5100.0,422.22,2.0,2.0,2.0,,,10890.8433,2760.4103,6,2,0.0,1.0,0,0,15408,2,,,,,,,2742.9303,7870.0,2200.0,-1,,,,,,,13286.0,2015,660,645,1,0,1,0,1,,8.0,40.0,2015,MIS4_to_MIS8,indiana,0,2014-2015,0,1,0,1,retention
7909903098656,1,1.0,7,4,2,9200,92001,1,1,21.0,36,35620,81,1.0,1.0,,7,2,56,,2,40,1,2.0,1,0,0,7,2,555,555,555,4,0,5,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,615.0,1.0,,,,,9261.5757,2372.0967,0,0,1.0,,0,0,28425,1,,,3.0,,,,2376.1192,7870.0,2200.0,-1,,,,,,,22921.0,2014,648,645,0,0,0,0,0,14.0,8.0,40.0,2014,1.0,4,8,2,9200,92001,1,35620,81,1.0,1.0,,7,1,57,,2,40,1,4.0,1,1,5,2,555,555,555,4,0,10,1.0,1.0,,37.0,,37.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,846.15,1.0,,,,,11660.3084,2796.7912,4,1,0.0,,0,0,25312,1,,,3.0,,,,2842.3063,7860.0,2016.0,-1,,,,,,,23723.0,2015,660,645,0,0,0,1,0,14.0,6.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
12773760942692,1,1.0,6,4,2,9200,92001,1,1,21.0,36,35620,5,1.0,1.0,,7,2,33,,1,40,2,2.0,1,0,0,7,2,57,73,73,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1923.07,1.0,,2.0,,,16570.792,4162.7202,0,0,0.0,,0,0,39148,1,,,2.0,,,,4341.0594,6180.0,9120.0,-1,,,,,,,22926.0,2014,648,645,0,0,0,0,0,13.0,22.0,23.0,2014,1.0,6,8,2,9200,92001,1,35620,5,1.0,1.0,,7,2,34,,1,40,2,2.0,0,0,7,2,57,73,73,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,2.0,,,20578.5185,4775.9,0,0,0.0,,0,0,58480,1,,,3.0,,,,5203.6284,6180.0,9120.0,-1,,,,,,,23734.0,2015,660,645,0,0,0,0,0,14.0,22.0,23.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
50960090337309,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,81,1.0,1.0,,7,3,59,1.0,2,40,1,,2,1,2,1,2,57,120,120,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1083.0,433.2,1.0,,,,,10976.2507,2781.0957,0,0,1.0,1.0,0,42,54822,2,,,3.0,,,,2816.0306,7860.0,2000.0,-1,,,,,,,22947.0,2014,648,645,0,0,0,0,0,14.0,6.0,40.0,2014,1.0,1,8,2,9200,92001,1,35620,81,1.0,1.0,,7,3,60,1.0,2,40,1,,1,2,1,2,57,120,120,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1150.0,460.0,1.0,,,,,12142.2447,3123.6918,0,0,1.0,1.0,0,42,11992,2,,,3.0,,,,3060.6486,7860.0,2000.0,-1,,,,,,,23800.0,2015,660,645,0,0,0,0,0,14.0,6.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
50960090337309,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,81,1.0,1.0,,7,4,23,,2,43,1,,3,1,3,7,2,57,120,120,1,0,0,2.0,1.0,,-4.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,276.0,2.0,2.0,1.0,1.0,2.0,17634.5861,4204.3377,0,0,1.0,,0,0,54822,3,,,,1.0,1.0,,4357.6716,7870.0,1550.0,-1,,,,,2.0,1.0,22948.0,2014,648,645,0,0,0,0,0,18.0,4.0,40.0,2014,1.0,1,8,2,9200,92001,1,35620,81,1.0,1.0,,7,4,24,,2,43,1,,1,3,7,2,57,120,120,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,692.0,2.0,2.0,1.0,1.0,2.0,13497.5098,3426.7128,0,0,1.0,,0,42,11992,3,,,,,,,3397.7831,7870.0,1860.0,-1,,,,,2.0,1.0,23801.0,2015,660,645,0,0,0,0,0,,5.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
207905273692316,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,47,1.0,1.0,,7,1,53,2.0,1,40,2,,1,1,1,1,2,421,421,421,4,0,7,1.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,800.0,2.0,2.0,2.0,,,13707.7229,3510.9829,0,0,1.0,,0,0,5211,1,,,2.0,,,,3581.2036,9480.0,1107.0,-1,,,,,,,23032.0,2014,648,645,0,0,0,0,0,13.0,3.0,51.0,2014,2.0,1,8,2,9200,92001,1,35620,47,1.0,1.0,,7,1,54,2.0,1,40,2,,1,1,1,2,421,421,421,4,0,7,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,2.0,2.0,2.0,,,16843.0705,4213.2388,0,0,0.0,,0,0,62347,1,,,2.0,,,,4297.2432,9480.0,1107.0,-1,,,,,,,23931.0,2015,660,645,0,0,0,0,0,13.0,3.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
307909823891416,1,1.0,4,4,2,9200,92001,1,1,21.0,36,40380,55,1.0,1.0,,5,1,40,,2,43,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,57.0,5.0,12.0,2.0,0.0,2,,,,,,,,1.0,2.0,2.0,14088.3985,3597.4092,0,0,,,0,0,18081,1,,,,1.0,1.0,,3457.3308,8090.0,4640.0,-1,,,,,,,23102.0,2014,648,645,0,0,0,0,0,18.0,15.0,42.0,2014,1.0,7,8,2,9200,92001,1,40380,55,1.0,1.0,,5,2,41,,2,43,2,,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11062.2009,2879.7177,0,0,,,0,0,36935,1,,,,,,,2921.932,,,-1,,,,,,,23982.0,2015,660,645,0,0,0,0,0,,,,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,0,retention
390987408016698,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,81,1.0,1.0,,7,4,28,,2,44,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,2.0,,,15326.9383,3865.6369,0,0,0.0,,0,0,1814,3,,,,,,2.0,3952.7001,7860.0,2330.0,-1,,,,,2.0,1.0,23180.0,2014,648,645,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,9200,92001,1,35620,81,1.0,1.0,,7,4,29,,2,44,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1211.53,1.0,,2.0,,,14506.1588,3599.4916,0,0,0.0,,0,0,1596,3,,,,,,,3653.4713,7860.0,2330.0,-1,,,,,2.0,1.0,24019.0,2015,660,645,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
392997405058611,1,1.0,7,4,2,9200,92001,1,1,21.0,36,35620,47,1.0,1.0,,7,2,39,,2,44,2,,1,0,0,7,2,57,333,333,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1576.92,1.0,,2.0,,,10095.3597,2711.6308,0,0,0.0,,0,0,13665,1,,,,,,2.0,2694.1693,8170.0,2000.0,-1,,,,,,,23206.0,2014,648,645,0,0,0,0,0,18.0,6.0,42.0,2014,1.0,7,8,2,9200,92001,1,35620,47,1.0,1.0,,7,2,40,,2,44,2,,0,0,7,2,57,333,333,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1576.92,1.0,,2.0,,,8662.0234,2247.8977,0,0,0.0,,0,0,4357,1,,,,,,,2253.0902,9480.0,150.0,-1,,,,,,,24030.0,2015,660,645,0,0,0,0,0,,1.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
500964099237659,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,61,1.0,1.0,,7,1,55,2.0,1,45,1,,1,1,1,1,2,449,449,449,4,21,12,1.0,1.0,,48.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.0,2.0,2.0,,,,15498.2699,3715.3232,3,2,1.0,,0,0,1732,1,,,,,,,3797.3884,7870.0,2200.0,-1,,,,,,,23310.0,2014,648,645,0,0,1,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,9200,92001,1,35620,61,1.0,1.0,,7,1,56,2.0,1,45,1,,1,1,1,2,449,449,449,4,21,17,1.0,1.0,,48.0,,48.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,,,,15535.9778,3954.2178,3,2,0.0,,0,0,36973,1,,,,,,,3932.1276,7870.0,2200.0,-1,,,,,,,24116.0,2015,660,645,0,0,1,0,0,18.0,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
500964099237659,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,61,1.0,1.0,,7,3,57,1.0,2,46,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,43.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1407.0,1.0,,,,,10976.2507,2781.0957,3,2,1.0,,0,0,1732,2,,,,,,,2816.0306,9480.0,1610.0,-1,,,,,,,23311.0,2014,648,645,0,0,1,0,0,18.0,5.0,51.0,2014,1.0,1,8,2,9200,92001,1,35620,61,1.0,1.0,,7,3,59,1.0,2,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,70.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2300.0,2.0,1.0,,,,12374.5441,2995.6157,3,2,1.0,,0,0,36973,2,,,,,,,3016.4077,9480.0,2540.0,1820,,,,,,,24117.0,2015,660,645,0,0,1,0,0,18.0,8.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
507908283092006,1,2.0,7,4,2,9200,92001,1,1,21.0,36,35620,47,1.0,1.0,,7,2,28,,2,43,2,,1,0,0,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,2.0,,,10112.227,2580.1071,0,0,,,0,0,61193,1,,,,1.0,1.0,,2407.4685,9370.0,430.0,-1,,,,,,,23316.0,2014,648,645,0,0,0,0,0,18.0,1.0,51.0,2014,2.0,6,8,2,9200,92001,1,35620,47,1.0,1.0,,7,14,29,,2,43,2,,0,0,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,86.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,22180.0137,4497.6372,0,0,,,0,0,25126,1,,,,,,,4606.7807,8270.0,3600.0,-1,,,,,,,24129.0,2015,660,645,0,0,0,0,0,,11.0,42.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
630465094037879,1,1.0,4,4,2,9200,92001,1,1,21.0,36,35620,47,1.0,1.0,,7,6,65,,2,39,1,2.0,2,1,4,5,2,73,73,73,2,10,2,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,3000.0,1200.0,1.0,,,,,12922.7625,2976.3324,0,0,1.0,1.0,0,42,54728,2,1.0,,,,,,2966.7432,9470.0,4760.0,-1,,,,,,,23377.0,2014,648,645,0,0,0,0,0,12.0,16.0,51.0,2014,1.0,4,8,2,9200,92001,1,35620,47,1.0,1.0,,7,6,50,,2,39,1,2.0,1,4,5,2,73,73,73,2,10,4,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1527.0,610.8,1.0,,2.0,,,10112.5835,2533.5101,0,0,1.0,1.0,0,42,25127,2,1.0,,,,,,2552.1237,9470.0,3800.0,-1,,,,,,,24209.0,2015,660,645,0,0,0,0,0,12.0,12.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
730609908227186,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,61,1.0,1.0,,7,3,58,1.0,1,44,1,,2,1,2,1,2,57,138,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1519.23,2.0,2.0,,,,15498.2699,3715.3232,0,0,0.0,,0,0,5248,2,,,,,,2.0,3797.3884,9370.0,820.0,-1,,,,,,,23471.0,2014,648,645,0,0,0,0,0,18.0,2.0,51.0,2014,1.0,1,8,2,9200,92001,1,35620,61,1.0,1.0,,7,3,59,1.0,1,44,1,,1,2,1,2,57,138,57,1,0,0,1.0,1.0,,35.0,,43.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1519.23,2.0,1.0,,,,15535.9778,3954.2178,0,0,0.0,,0,0,28824,2,,,,,,,3932.1276,9380.0,820.0,-1,,,,,,,24306.0,2015,660,645,0,0,0,0,0,,2.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
730609931527262,1,1.0,6,4,2,9200,92001,1,1,21.0,36,35620,47,1.0,1.0,,7,2,33,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1538.46,1.0,,2.0,,,13297.9443,3269.1611,0,0,0.0,,0,0,5212,1,,,,,,2.0,3359.1661,7860.0,2320.0,-1,,,,,,,23478.0,2014,648,645,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,6,8,2,9200,92001,1,35620,47,1.0,1.0,,7,2,34,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1538.46,1.0,,2.0,,,11400.9766,2819.4033,0,0,0.0,,0,0,4360,1,,,,,,,2827.9149,7860.0,2320.0,-1,,,,,,,24314.0,2015,660,645,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
907006239379890,1,1.0,1,4,2,9200,92001,1,1,21.0,36,35620,47,1.0,1.0,,7,3,40,1.0,1,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1615.38,2.0,2.0,2.0,,,12213.7662,3032.3353,1,1,0.0,,0,0,18073,2,,,,,,,3069.8329,9470.0,2100.0,-1,,,,,,,23604.0,2014,648,645,1,0,0,0,1,18.0,7.0,51.0,2014,1.0,1,8,2,9200,92001,1,35620,47,1.0,1.0,,7,3,40,1.0,1,45,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,45.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1769.23,1.0,,2.0,,,10094.267,2498.8956,1,1,0.0,,0,0,28814,2,,,,,,,2526.3451,7270.0,2100.0,-1,,,,,,,24431.0,2015,660,645,1,0,0,0,1,18.0,7.0,36.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,0,1,0,1,retention
914056930379010,1,1.0,7,4,2,9200,92001,1,1,21.0,36,35620,85,1.0,1.0,,7,2,28,,2,39,2,2.0,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1240.0,496.0,2.0,2.0,2.0,,,15600.1538,3964.2035,0,0,1.0,1.0,0,42,67050,1,1.0,,,,,,4118.1642,9480.0,4610.0,-1,,,,,,,23614.0,2014,648,645,0,0,0,0,0,12.0,15.0,51.0,2014,1.0,4,8,2,9200,92001,1,35620,85,1.0,1.0,,7,1,29,,2,43,2,2.0,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,2.0,,,18307.6274,4396.3907,4,1,0.0,,0,0,58627,1,,,,,,,4307.6091,8190.0,3255.0,-1,,,,,,,24441.0,2015,660,645,0,0,0,1,0,,10.0,41.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
960968091537079,1,1.0,1,4,2,9200,92001,1,1,21.0,36,10580,0,1.0,1.0,,4,3,59,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.0,1.0,,,,,12433.8462,3131.0557,0,0,1.0,,0,42,47404,2,,,,,,2.0,3189.9864,9380.0,410.0,-1,,,,,,,23670.0,2014,648,645,0,0,0,0,0,18.0,1.0,51.0,2014,1.0,1,8,2,9200,92001,1,10580,0,1.0,1.0,,4,3,60,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,673.07,1.0,,,,,12181.666,3164.374,0,0,0.0,,0,0,45541,2,,,,,,,3070.5853,9380.0,410.0,-1,,,,,,,24466.0,2015,660,645,0,0,0,0,0,,1.0,51.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
996019870769305,1,1.0,1,4,2,9200,92001,1,1,21.0,36,10580,0,1.0,1.0,,4,3,56,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,634.0,1.0,,,,,12433.8462,3131.0557,0,0,1.0,,0,42,58700,2,,,,2.0,,,3189.9864,8370.0,2010.0,-1,,,,,,,23718.0,2014,648,645,0,0,0,0,0,16.0,6.0,43.0,2014,2.0,1,8,2,9200,92001,1,10580,0,1.0,1.0,,4,3,57,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1700.0,680.0,1.0,,,,,12414.7195,3034.6298,0,0,1.0,1.0,0,42,61321,2,,,,,,,3026.2008,8370.0,2010.0,-1,,,,,,,24506.0,2015,660,645,0,0,0,0,0,,6.0,43.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
9933760978994,1,1.0,1,4,2,9200,92001,1,1,21.0,36,15380,0,2.0,1.0,,5,3,62,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,34.0,,34.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,625.0,1.0,,,,,15020.8337,3641.656,0,0,0.0,,0,0,47438,2,,,3.0,,,,3733.8991,7860.0,2540.0,-1,,,,,,,23731.0,2014,648,645,0,0,0,0,0,14.0,8.0,40.0,2014,2.0,1,8,2,9200,92001,1,15380,0,2.0,1.0,,5,3,63,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,33.0,,33.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,2025.0,668.25,1.0,,,,,12588.7435,3270.1186,0,0,0.0,0.0,0,0,25064,2,,,3.0,,,,3173.1958,7860.0,2540.0,-1,,,,,,,24530.0,2015,660,645,0,0,0,0,0,14.0,8.0,40.0,2015,MIS4_to_MIS8,new_york,0,2014-2015,1,0,0,0,retention
