hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
911563030930060,9,1.0,4,4,2,401,4011,1,1,36,0,0,3.0,2.0,,0,1,40,,2,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,13073.0243,3228.2692,8,2,0.0,,0,0,32459,1,,,3.0,,,,3211.2957,9370.0,5820.0,-1,,,,,,,326951.0,2015,668,665,0,1,1,0,1,14.0,17.0,51.0,2015,1.0,4,8,2,401,4011,1,36,0,0,3.0,2.0,,0,1,41,,2,40,1,,1,1,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,2.0,4.0,11.0,3.0,0.0,2,,,,,,,,2.0,,,11235.4464,2781.2002,3,2,,,0,0,66916,1,,,3.0,,,,2499.1617,9370.0,5400.0,-1,,,,,,,325482.0,2016,680,665,0,0,1,0,0,14.0,17.0,51.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
243390433591204,9,4.0,1,4,2,401,4011,1,1,42,37980,101,1.0,1.0,,7,4,20,,1,43,2,,6,1,3,7,2,57,57,57,1,0,0,,1.0,,40.0,5.0,1.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1125.0,1.0,,1.0,1.0,2.0,14699.4174,4065.61,0,0,1.0,,41,41,42983,6,,,,,,,3984.5495,9470.0,3800.0,-1,,,,,2.0,1.0,330587.0,2015,668,665,0,0,0,0,0,,12.0,51.0,2015,2.0,1,8,2,401,4011,1,42,37980,101,1.0,1.0,,7,4,21,,1,43,2,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,22251.9891,6076.841,0,0,,,0,0,6696,6,,,,,,,6143.1367,,,-1,,,,,2.0,1.0,329188.0,2016,680,665,0,0,0,0,0,,,,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,0,retention
243390433591204,9,4.0,1,4,2,401,4011,1,1,42,37980,101,1.0,1.0,,7,4,20,,1,43,2,,7,1,3,7,2,57,57,57,1,0,0,,1.0,,40.0,5.0,1.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1125.0,1.0,,1.0,1.0,2.0,14699.4174,4065.61,0,0,1.0,,41,41,42983,7,,,,,,,3984.5495,9470.0,3800.0,-1,,,,,2.0,1.0,330588.0,2015,668,665,0,0,0,0,0,,12.0,51.0,2015,2.0,1,8,2,401,4011,1,42,37980,101,1.0,1.0,,7,4,21,,1,39,2,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,1.0,0.0,1,1.0,,1.0,3200.0,712.0,1.0,,1.0,1.0,2.0,24627.5214,6076.841,0,0,1.0,0.0,0,0,6696,7,2.0,8.0,,,,,6027.444,3680.0,3930.0,-1,,,,,2.0,1.0,329187.0,2016,680,665,0,0,0,0,0,12.0,12.0,10.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,1,0,retention
424243150100929,9,1.0,4,4,2,401,4011,1,1,42,37980,101,1.0,1.0,,7,1,35,,2,44,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1192.3,1.0,,2.0,,,13366.3162,3146.0711,3,1,0.0,,0,0,66353,1,,,,,,,3165.7014,7860.0,2310.0,-1,,,,,,,330623.0,2015,668,665,0,0,1,0,0,,8.0,40.0,2015,1.0,4,8,2,401,4011,1,42,37980,101,1.0,1.0,,7,1,36,,2,44,2,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,14589.7056,3592.2124,3,1,0.0,,0,0,17953,1,,,,,,,3653.1966,7860.0,2310.0,-1,,,,,,,329226.0,2016,680,665,0,0,1,0,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
624584120708917,9,2.0,1,4,2,401,4011,1,1,42,37980,101,1.0,1.0,,7,3,51,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,3.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,2.0,2.0,2.0,,,13259.0419,3291.1069,0,0,0.0,,0,0,30147,2,,,,,,,3272.8823,9470.0,430.0,-1,,,,,,,330648.0,2015,668,665,0,0,0,0,0,,1.0,51.0,2015,1.0,1,8,2,401,4011,1,42,37980,101,1.0,1.0,,7,3,53,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,650.0,2.0,2.0,2.0,,,15095.2728,3731.6676,0,0,1.0,,0,0,3086,2,,,,,,,3785.0095,9470.0,5700.0,-1,,,,,,,329255.0,2016,680,665,0,0,0,0,0,,17.0,51.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
1092659405021,9,1.0,1,4,2,401,4011,1,1,42,37980,17,2.0,1.0,,7,1,58,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,15.0,,16.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,1800.0,360.0,2.0,2.0,,,,12025.3513,2910.08,0,0,0.0,0.0,0,0,60325,1,,,,,,,2932.5169,7860.0,2540.0,-1,,,,,,,330682.0,2015,668,665,0,0,0,0,0,,8.0,40.0,2015,1.0,1,8,2,401,4011,1,42,37980,17,2.0,1.0,,7,1,59,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,17.0,,,19.0,,,7.0,3.0,0.0,1,2.0,,1.0,2100.0,420.0,1.0,,,,,12846.78,3103.3863,0,0,0.0,0.0,0,0,17685,1,,,,,,,3121.9946,7860.0,2540.0,-1,,,,,,,329284.0,2016,680,665,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
40210579907670,9,2.0,3,4,2,401,4011,1,1,42,42540,0,2.0,1.0,,4,6,60,,1,41,1,,2,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,1.0,1.0,3500.0,1000.0,1.0,,,,,10942.8006,2819.1392,0,0,1.0,1.0,0,0,3017,2,,,3.0,,,,2847.8603,8570.0,6200.0,-1,,,,,,,330768.0,2015,668,665,0,0,0,0,0,14.0,19.0,44.0,2015,1.0,3,8,2,401,4011,1,42,42540,0,2.0,1.0,,4,6,61,,1,41,1,,1,4,5,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1000.0,380.0,1.0,,,,,10025.4872,2472.2898,0,0,1.0,1.0,0,0,33424,2,,,3.0,,,,2496.819,8570.0,4200.0,-1,,,,,,,329337.0,2016,680,665,0,0,0,0,0,14.0,14.0,44.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
40211394691350,9,1.0,1,4,2,401,4011,1,1,42,38300,3,2.0,1.0,,5,3,43,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1442.0,1.0,,2.0,,,12897.8462,3177.5821,10,2,1.0,,0,42,60310,2,,,,,,,3168.2645,7860.0,2320.0,-1,,,,,,,330776.0,2015,668,665,0,0,1,1,0,,8.0,40.0,2015,1.0,1,8,2,401,4011,1,42,38300,3,2.0,1.0,,5,3,44,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,730.0,1.0,,2.0,,,14658.4095,3460.3346,4,2,1.0,,0,42,51942,2,,,,,,,3493.7335,7860.0,2310.0,-1,,,,,,,329361.0,2016,680,665,0,0,0,1,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
171042139404901,9,2.0,1,4,2,401,4012,2,2,42,37980,91,2.0,1.0,,7,1,36,2.0,1,42,6,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,450.0,1.0,,2.0,,,19308.0898,4789.7844,5,3,1.0,,0,0,49367,1,,,4.0,,,,4798.1043,9470.0,3850.0,-1,2.0,,,,,,330887.0,2015,668,665,1,1,0,0,1,15.0,12.0,51.0,2015,2.0,1,8,2,401,4012,2,42,37980,91,2.0,1.0,,7,1,37,2.0,1,40,6,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,576.0,1.0,,2.0,,,14695.7188,3760.4808,11,3,1.0,,0,0,33451,1,,,4.0,,,,3750.5851,9470.0,3850.0,-1,2.0,,,,,,329467.0,2016,680,665,1,1,1,0,1,15.0,12.0,51.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
194794020113041,9,1.0,1,4,2,401,4011,1,1,42,37980,91,2.0,1.0,,7,3,57,1.0,2,44,4,,2,1,2,1,2,217,217,217,4,0,4,2.0,1.0,,26.0,,26.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,3000.0,780.0,2.0,2.0,,,,17412.6,4252.1043,0,0,1.0,1.0,0,0,49366,2,,,,,,,4246.2579,6770.0,2430.0,-1,,,,,,,330907.0,2015,668,665,0,0,0,0,0,,8.0,31.0,2015,1.0,1,8,2,401,4011,1,42,37980,91,2.0,1.0,,7,3,58,1.0,2,44,4,,1,2,1,2,217,217,217,4,0,4,2.0,1.0,,24.0,,24.0,,,18.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,6400.0,1000.0,2.0,2.0,,,,15451.8495,3755.2757,0,0,1.0,1.0,0,0,3051,2,,,,,,,3755.0726,6770.0,2430.0,-1,,,,,,,329485.0,2016,680,665,0,0,0,0,0,,8.0,31.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
306400872210618,9,1.0,1,4,2,401,4011,1,1,42,38300,19,2.0,1.0,,5,1,51,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,6.0,8.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,90.0,2.0,2.0,2.0,,,12566.0151,3119.0865,4,2,0.0,,0,0,15692,1,,,,,,,3101.8145,7860.0,2310.0,-1,,,,,,,331007.0,2015,668,665,0,0,0,1,0,,8.0,40.0,2015,1.0,1,8,2,401,4011,1,42,38300,19,2.0,1.0,,5,1,52,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,7.0,,,,1.0,,,2,,,,,,,,2.0,,,13169.2002,3427.5451,0,0,,,0,0,44258,1,,,,,,,3371.4344,,,-1,,,,,,,329561.0,2016,680,665,0,0,0,0,0,,,,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,0,retention
571725017140272,9,1.0,1,4,2,401,4011,1,1,42,38300,3,2.0,1.0,,5,3,31,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1529.0,1634.61,1.0,,2.0,,,12218.3005,3067.1541,11,3,0.0,1.0,0,0,15652,2,,,4.0,,,,3095.5509,9470.0,3850.0,-1,,,,,,,331149.0,2015,668,665,1,1,1,0,1,15.0,12.0,51.0,2015,1.0,1,8,2,401,4011,1,42,38300,3,2.0,1.0,,5,3,31,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,7.0,32.0,,,7.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,2.0,,,13316.4613,3298.6044,8,3,0.0,,0,0,51940,2,,,4.0,,,,3344.9285,9470.0,3820.0,-1,,,,,,,329694.0,2016,680,665,0,1,1,0,1,15.0,12.0,51.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
610008084621372,9,1.0,1,4,2,401,4011,1,1,42,38300,19,2.0,1.0,,5,1,35,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,2.0,,,13058.4403,3145.8628,2,2,1.0,,0,0,70717,1,,,,,,,3207.7133,7860.0,230.0,-1,,,,,,,331174.0,2015,668,665,0,1,0,0,1,,1.0,40.0,2015,1.0,1,8,2,401,4011,1,42,38300,19,2.0,1.0,,5,1,36,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1423.07,2.0,2.0,2.0,,,15877.2021,3741.6239,8,2,0.0,,0,0,58873,1,,,,,,,3784.2245,7860.0,230.0,-1,,,,,,,329726.0,2016,680,665,0,1,1,0,1,,1.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
810004774634152,9,1.0,1,4,2,401,4011,1,1,42,10900,0,2.0,1.0,,4,3,56,1.0,1,39,1,,2,1,2,1,2,128,128,128,4,0,12,2.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,390.5,1.0,,,,,11923.7937,2885.9231,0,0,0.0,,0,0,15896,2,1.0,,,,,,2903.053,7860.0,4200.0,-1,,,,,,,331226.0,2015,668,665,0,0,0,0,0,12.0,14.0,40.0,2015,1.0,1,8,2,401,4011,1,42,10900,0,2.0,1.0,,4,3,58,1.0,1,39,1,,1,2,1,2,128,128,128,4,0,12,2.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1700.0,1250.0,1.0,,,,,11544.9104,2799.0502,0,0,0.0,1.0,0,0,46077,2,1.0,,,,,,2822.2114,7860.0,4200.0,-1,,,,,,,329791.0,2016,680,665,0,0,0,0,0,12.0,14.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
127574020099973,9,1.0,1,4,2,401,4011,1,1,42,0,107,3.0,2.0,,0,3,56,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1515.0,606.0,2.0,2.0,,,,11855.5465,2869.4052,0,0,0.0,0.0,0,0,41339,2,1.0,,,,,,2886.437,8570.0,2400.0,-1,,,,,,,331283.0,2015,668,665,0,0,0,0,0,12.0,8.0,44.0,2015,1.0,1,8,2,401,4011,1,42,0,107,3.0,2.0,,0,3,57,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,32.0,,,5.0,,,4.0,3.0,0.0,1,2.0,,1.0,1565.0,626.0,2.0,2.0,,,,11512.2239,2791.1254,0,0,0.0,0.0,0,0,3146,2,1.0,,,,,,2814.221,8570.0,4620.0,-1,,,,,,,329860.0,2016,680,665,0,0,0,0,0,12.0,15.0,44.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
197104020076787,9,1.0,1,4,2,401,4011,1,1,42,0,107,3.0,2.0,,0,3,45,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,5.0,21.0,,,5.0,,,4.0,2.0,0.0,1,1.0,1.0,1.0,2100.0,650.0,1.0,,2.0,,,12382.532,3019.2415,4,1,0.0,0.0,0,0,60370,2,1.0,,,,,,3039.7271,770.0,6200.0,-1,,,,,,,331299.0,2015,668,665,0,0,0,1,0,12.0,19.0,4.0,2015,1.0,1,8,2,401,4011,1,42,0,107,3.0,2.0,,0,3,46,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,4.0,8.0,,,4.0,,,4.0,2.0,0.0,1,2.0,,1.0,1800.0,666.0,1.0,,2.0,,,13348.1105,3241.0269,0,0,1.0,1.0,0,0,52108,2,1.0,,,,,,3277.3689,770.0,6200.0,-1,,,,,,,329872.0,2016,680,665,0,0,0,0,0,12.0,19.0,4.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
705404535210914,9,1.0,7,4,2,401,4011,1,1,42,0,0,3.0,2.0,,0,2,57,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,35.0,6.0,28.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,800.0,2.0,2.0,,,,12291.1744,2974.4079,0,0,1.0,,0,0,30046,1,1.0,,,,,,2997.3408,7070.0,410.0,-1,,,,,,,331341.0,2015,668,665,0,0,0,0,0,12.0,1.0,34.0,2015,1.0,1,8,2,401,4011,1,42,0,0,3.0,2.0,,0,1,58,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,692.3,2.0,2.0,,,,12664.6148,3059.3808,0,0,0.0,,0,0,33355,1,1.0,,,,,,3077.7253,7070.0,410.0,-1,,,,,,,329917.0,2016,680,665,0,0,0,0,0,12.0,1.0,34.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
62735501920408,9,1.0,1,4,2,401,4011,1,1,42,49620,133,,1.0,,3,3,44,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,2.0,,,12242.1922,3032.3227,10,4,0.0,,0,0,6136,2,,,,,,,3042.2126,7860.0,2310.0,-1,,,,,,,331398.0,2015,668,665,0,0,1,1,0,,8.0,40.0,2015,1.0,1,8,2,401,4011,1,42,49620,133,,1.0,,3,3,45,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,2.0,,,13672.5092,3319.7934,10,4,0.0,,0,0,18045,2,,,,,,,3357.0186,7860.0,2310.0,-1,,,,,,,329988.0,2016,680,665,0,0,1,1,0,,8.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
68082947402781,9,1.0,1,4,2,401,4011,1,1,42,25420,43,,1.0,,4,3,47,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,6.0,24.0,,,6.0,,,4.0,3.0,0.0,1,2.0,,1.0,1840.0,736.0,1.0,,2.0,,,13018.7867,3222.1604,4,1,0.0,0.0,0,0,32587,2,1.0,,,,,,3213.5773,7870.0,5700.0,-1,,,,,,,331408.0,2015,668,665,0,0,0,1,0,12.0,17.0,40.0,2015,2.0,1,8,2,401,4011,1,42,25420,43,,1.0,,4,3,48,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1900.0,760.0,2.0,2.0,2.0,,,13499.2497,3363.0885,0,0,0.0,0.0,0,0,52010,2,1.0,,,,,,3384.8205,7870.0,5700.0,-1,,,,,,,330000.0,2016,680,665,0,0,0,0,0,12.0,17.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
110105934633062,9,1.0,4,4,2,401,4011,1,1,42,20700,89,,1.0,,2,1,48,,2,43,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1288.46,2.0,2.0,2.0,,,13191.2641,3264.8487,0,0,0.0,,0,0,32607,1,,,,,,,3256.1519,7870.0,230.0,-1,3.0,,,,,,331419.0,2015,668,665,0,0,0,0,0,,1.0,40.0,2015,1.0,4,8,2,401,4011,1,42,20700,89,,1.0,,2,1,49,,2,43,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,13678.0924,3407.6439,0,0,1.0,,0,42,17884,1,,,,,,,3429.6638,7870.0,230.0,-1,3.0,,,,,,330017.0,2016,680,665,0,0,0,0,0,,1.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
249580209831004,9,1.0,1,4,2,401,4011,1,1,42,16540,55,,1.0,,2,3,38,1.0,1,44,1,,2,1,2,1,2,362,362,362,5,0,18,,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,961.0,1.0,,2.0,,,11920.862,2956.3567,8,2,1.0,,21,41,42964,2,,,,,,,2962.3614,9470.0,2015.0,-1,,,,,,,331471.0,2015,668,665,0,1,1,0,1,,6.0,51.0,2015,1.0,1,8,2,401,4011,1,42,16540,55,,1.0,,2,3,39,1.0,1,44,1,,1,2,1,2,362,362,362,5,0,18,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1826.92,2.0,2.0,2.0,,,11500.3278,2899.0518,8,2,0.0,,0,42,67356,2,,,,,,,2935.0696,3080.0,10.0,-1,,,,,,,330079.0,2016,680,665,0,1,1,0,1,,1.0,7.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
624496120803401,9,1.0,1,4,2,401,4011,1,1,42,0,0,,1.0,,0,4,24,,1,43,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2000.0,800.0,2.0,2.0,2.0,,,14810.9164,3711.2362,0,0,0.0,0.0,0,0,15716,3,,,,,,,3668.7219,9470.0,5520.0,-1,,,,,2.0,1.0,331559.0,2015,668,665,0,0,0,0,0,,17.0,51.0,2015,2.0,1,8,2,401,4011,1,42,0,0,,1.0,,0,4,25,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,52.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,2.0,,,13212.5337,3264.1981,0,0,0.0,,0,0,44289,3,,,,,,,3318.8232,8180.0,5520.0,3400,,,,,2.0,1.0,330177.0,2016,680,665,0,0,0,0,0,,17.0,42.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,1,0,0,0,retention
624629120504807,9,1.0,1,4,2,401,4011,1,1,42,29540,71,,1.0,,4,1,53,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,807.69,2.0,2.0,2.0,,,12180.385,3023.3669,0,0,0.0,,0,0,32602,1,,,,,,,3006.625,7870.0,1965.0,-1,,,,,,,331560.0,2015,668,665,0,0,0,0,0,,5.0,40.0,2015,1.0,1,8,2,401,4011,1,42,29540,71,,1.0,,4,1,54,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,800.0,2.0,2.0,2.0,,,13574.5079,3355.7228,0,0,0.0,,0,0,2984,1,,,,,,,3403.6908,7870.0,1965.0,-1,,,,,,,330178.0,2016,680,665,0,0,0,0,0,,5.0,40.0,2016,MIS4_to_MIS8,pennsylvania,0,2015-2016,0,1,0,1,retention
10500861777487,10,3.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,,7,4,27,,2,43,1,1.0,3,1,3,7,2,303,303,303,5,0,17,1.0,1.0,,33.0,,27.0,,,15.0,,,6.0,3.0,0.0,1,2.0,,1.0,2900.0,957.0,2.0,2.0,1.0,2.0,2.0,10591.0907,2737.8055,0,0,1.0,1.0,0,0,44062,3,,,,,,,2660.1123,7860.0,2540.0,-1,,,,,2.0,1.0,351474.0,2015,669,666,0,0,0,0,0,,8.0,40.0,2015,2.0,1,8,2,401,4011,1,17,16980,0,1.0,1.0,,7,4,28,,2,43,1,1.0,1,3,7,2,303,303,303,5,0,17,2.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,3.0,0.0,1,2.0,1.0,1.0,1950.0,615.0,2.0,2.0,2.0,,,11505.5541,2922.7253,0,0,1.0,1.0,0,0,46820,3,,,,,,,2900.0025,7860.0,2540.0,-1,,,,,2.0,1.0,350482.0,2016,681,666,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,1,0,0,0,retention
