hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
746398589600946,10,1.0,6,4,2,8900,89001,1,1,21,36,45060,0,2.0,1.0,,4,12,23,,1,31,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12403.3871,3385.9108,0,0,,,0,0,65520,2,,,,,,,3349.4234,,,-1,,,,,,,365615.0,2011,621,618,0,0,0,0,0,0.0,,,2011,1.0,6,8,2,8900,89001,1,36,45060,0,2.0,1.0,,4,12,24,,1,32,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,12.0,,12.0,,,19.0,,,7.0,5.0,0.0,1,2.0,2.0,2.0,,42.0,2.0,2.0,2.0,,,14607.7321,3735.2888,0,0,0.0,,0,0,14167,2,,,,,,,3737.5739,8390.0,,-1,,,,,,,363990.0,2012,633,618,0,0,0,0,0,2.5,,1.0,8965.0,21.0,43.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
763229024909498,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,0,2.0,1.0,,7,1,40,2.0,1,43,1,,1,1,1,1,2,332,332,332,5,0,20,1.0,4.0,,,,,,,,23.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,13923.0896,3114.3768,1,1,,,0,0,15405,1,,,,1.0,2.0,,3090.671,6380.0,9130.0,-1,,,,,,,365616.0,2011,621,618,1,0,0,0,1,17.0,22.0,23.0,2011,1.0,1,8,2,8900,89001,1,36,35620,0,2.0,1.0,,7,1,41,2.0,1,43,1,,1,1,1,2,332,332,332,5,0,20,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13762.175,3594.1355,1,1,,,0,0,40368,1,,,,1.0,2.0,,3609.8654,,,-1,,,,,,,363991.0,2012,633,618,1,0,0,0,1,17.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
763229024909498,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,0,2.0,1.0,,7,3,38,1.0,2,44,1,,2,1,2,1,2,332,332,332,4,0,11,2.0,4.0,,,,,,,,61.0,5.0,11.0,4.0,0.0,2,,,,,,,,,,,14450.1072,3206.111,1,1,,,0,0,15405,2,,,,,,2.0,3365.1441,9290.0,4230.0,-1,,,,,,,365617.0,2011,621,618,1,0,0,0,1,18.0,14.0,50.0,2011,1.0,1,8,2,8900,89001,1,36,35620,0,2.0,1.0,,7,3,39,1.0,2,44,1,,1,2,1,2,332,332,332,4,0,11,2.0,7.0,,,,,,,,,,1.0,5.0,0.0,2,,,,,,,,,,,15008.2318,3613.1594,1,1,,,0,0,40368,2,,,,,,2.0,3729.9209,7890.0,,-1,,,,,,,363992.0,2012,633,618,1,0,0,0,1,18.0,,1.0,2340.0,8.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
770666090534849,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,59,2.0,1.0,,7,1,54,2.0,1,43,4,,1,1,1,1,2,200,200,200,5,0,5,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,,,,10344.1374,2543.3171,0,0,0.0,,0,0,30151,1,,,,2.0,,,2526.1723,8680.0,4010.0,-1,,,,,,,365623.0,2011,621,618,0,0,0,0,0,16.0,13.0,46.0,2011,1.0,1,8,2,8900,89001,1,36,35620,59,2.0,1.0,,7,1,55,2.0,1,43,4,,1,1,1,2,200,200,200,5,0,5,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2.0,2.0,2.0,,,,12430.287,3064.0848,0,0,0.0,,0,0,40246,1,,,,2.0,,,3070.5934,8680.0,,-1,,,,,,,363999.0,2012,633,618,0,0,0,0,0,16.0,,4.0,4010.0,13.0,46.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
770666090534849,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,59,2.0,1.0,,7,3,46,1.0,2,39,4,,2,1,2,1,2,200,200,200,5,0,10,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10185.0353,2552.7797,0,0,,,0,0,30151,2,1.0,,,,,,2580.1125,,,-1,,,,,,,365624.0,2011,621,618,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,36,35620,59,2.0,1.0,,7,3,47,1.0,2,39,4,,1,2,1,2,200,200,200,5,0,10,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11103.2098,2711.2052,0,0,,,0,0,40246,2,1.0,,,,,,2759.4253,,,-1,,,,,,,364000.0,2012,633,618,0,0,0,0,0,12.0,,4.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
770666090534849,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,59,2.0,1.0,,7,4,18,,1,39,4,,3,1,3,7,2,57,200,200,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,9990.1526,2453.6802,0,0,,,0,0,30151,3,1.0,,,,,,2428.1224,,,-1,,,,,2.0,1.0,365625.0,2011,621,618,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,36,35620,59,2.0,1.0,,7,4,18,,1,39,4,,1,3,3,2,57,200,200,1,0,0,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,815.0,192.3,2.0,2.0,1.0,1.0,2.0,13019.7995,3424.1381,0,0,1.0,1.0,0,0,40246,3,1.0,,,,,,3399.3997,8680.0,,-1,,,,,2.0,1.0,364001.0,2012,633,618,0,0,0,0,0,12.0,,4.0,4720.0,16.0,46.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
790663098234939,10,1.0,4,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,1,52,,2,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,2.0,10.0,38.0,,,,,,,,5.0,4.0,0.0,1,2.0,1.0,1.0,1344.0,788.0,2.0,2.0,,,,13912.9456,3434.2986,0,0,1.0,1.0,0,0,15449,1,,,3.0,,,,3423.4897,1990.0,5700.0,-1,,,,,2.0,,365626.0,2011,621,618,0,0,0,0,0,14.0,17.0,17.0,2011,1.0,4,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,1,53,,2,40,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,1000.0,400.0,2.0,2.0,,,,12860.3185,3268.2733,0,0,0.0,0.0,0,0,40402,1,,,3.0,,,,3283.2279,3390.0,,-1,,,,,2.0,,364002.0,2012,633,618,0,0,0,0,0,14.0,,1.0,5000.0,17.0,8.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
790663098234939,10,1.0,4,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,6,75,,2,40,1,,2,1,4,4,2,57,110,110,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12518.3335,3092.4661,0,0,,,0,0,15449,2,,,1.0,,,,3102.181,,,-1,,,,,,,365627.0,2011,621,618,0,0,0,0,0,12.0,,,2011,1.0,4,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,6,76,,2,40,1,,1,4,4,2,57,110,110,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13140.6314,3336.9327,0,0,,,0,0,40402,2,,,2.0,,,,3358.6527,,,-1,,,,,,,364003.0,2012,633,618,0,0,0,0,0,13.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
804902633499936,10,1.0,6,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,2,55,,1,40,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,12768.3617,3206.4569,0,0,0.0,,0,0,2030,1,,,5.0,,,,3182.8189,9380.0,1107.0,-1,,,,,,,365628.0,2011,621,618,0,0,0,0,0,16.0,3.0,51.0,2011,1.0,6,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,2,55,,1,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,1.0,2.0,2.0,,880.0,1.0,,,,,12996.8048,3213.0964,0,0,1.0,,0,0,14433,1,,,2.0,,,,3210.5375,9380.0,,-1,,,,,,,364004.0,2012,633,618,0,0,0,0,0,13.0,,1.0,1220.0,3.0,51.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,1,0,recruitment
816409540829304,10,1.0,1,4,2,8900,89001,1,1,21,36,40380,55,2.0,1.0,,5,1,29,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,745.09,2.0,2.0,,,,12853.314,3251.1351,0,0,0.0,,0,0,30110,1,,,,,,2.0,3251.0126,7870.0,230.0,-1,,,,,,,365632.0,2011,621,618,0,0,0,0,0,18.0,1.0,40.0,2011,1.0,1,8,2,8900,89001,1,36,40380,55,2.0,1.0,,5,1,30,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,818.26,2.0,2.0,,,,13317.5544,3380.03,0,0,0.0,,0,0,48323,1,,,,,,2.0,3356.0507,7870.0,,-1,,,,,,,364005.0,2012,633,618,0,0,0,0,0,18.0,,1.0,726.0,2.0,40.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
816409540829304,10,1.0,1,4,2,8900,89001,1,1,21,36,40380,55,2.0,1.0,,5,3,29,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1400.0,644.0,2.0,2.0,,,,11933.1154,3081.4651,0,0,0.0,0.0,0,0,30110,2,1.0,,,,,,3074.2719,5580.0,4760.0,-1,,,,,,,365633.0,2011,621,618,0,0,0,0,0,12.0,16.0,22.0,2011,1.0,1,8,2,8900,89001,1,36,40380,55,2.0,1.0,,5,3,30,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1600.0,384.61,2.0,2.0,,,,13407.874,3393.8097,0,0,0.0,1.0,0,0,48323,2,,,3.0,,,,3391.4964,5580.0,,-1,,,,,,,364006.0,2012,633,618,0,0,0,0,0,14.0,,1.0,4700.0,16.0,22.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
836059840269307,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,3,78,1.0,1,39,1,,2,1,2,1,2,57,57,120,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12365.0105,3080.3107,0,0,,,0,0,2033,2,1.0,,,,,,3081.3123,,,-1,6.0,,,,,,365662.0,2011,621,618,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,3,79,1.0,1,40,1,,1,2,1,2,57,57,120,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12122.5752,3039.4135,0,0,,,0,0,5543,2,,,2.0,,,,3047.0192,,,-1,6.0,,,,,,364045.0,2012,633,618,0,0,0,0,0,13.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
836979940559307,10,1.0,1,4,2,8900,89001,1,1,21,36,10580,0,2.0,1.0,,4,1,70,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,10.0,,,,,,,,10.0,4.0,0.0,1,2.0,,1.0,1800.0,180.0,2.0,2.0,,,,11833.3018,3212.7423,0,0,0.0,0.0,0,0,29909,1,,,,,,3.0,3116.703,2980.0,800.0,-1,,,,,,,365666.0,2011,621,618,0,0,0,0,0,18.0,2.0,6.0,2011,2.0,1,8,2,8900,89001,1,36,10580,0,2.0,1.0,,4,1,71,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11789.6732,2993.8703,0,0,,,0,0,40080,1,,,,,,3.0,3013.3573,,,-1,,,,,,,364047.0,2012,633,618,0,0,0,0,0,18.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
836979940559307,10,1.0,1,4,2,8900,89001,1,1,21,36,10580,0,2.0,1.0,,4,3,69,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,461.0,2.0,2.0,,,,11091.8683,2710.908,0,0,1.0,,0,0,29909,2,,,,,,3.0,2692.2834,2980.0,10.0,-1,4.0,,,,,,365667.0,2011,621,618,0,0,0,0,0,18.0,1.0,6.0,2011,2.0,1,8,2,8900,89001,1,36,10580,0,2.0,1.0,,4,3,70,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,,,,12702.5448,2978.7432,0,0,1.0,,43,42,40080,2,,,,,,3.0,2937.3184,2980.0,,-1,4.0,,,,,,364048.0,2012,633,618,0,0,0,0,0,18.0,,1.0,10.0,1.0,6.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
846329340859300,10,2.0,1,4,2,8900,89001,1,1,21,36,35620,119,2.0,1.0,,7,1,78,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,49.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,576.92,2.0,2.0,,,,12603.3051,3080.3107,0,0,0.0,,0,0,15532,1,,,,2.0,,,3059.1482,6190.0,9140.0,-1,5.0,,,,,,365668.0,2011,621,618,0,0,0,0,0,16.0,22.0,23.0,2011,1.0,1,8,2,8900,89001,1,36,35620,119,2.0,1.0,,7,1,79,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,21.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1600.0,673.07,2.0,2.0,,,,12961.267,3039.4135,0,0,0.0,0.0,0,0,2004,1,,,,2.0,,,2997.1449,7080.0,,-1,5.0,,,,,,364049.0,2012,633,618,0,0,0,0,0,16.0,,1.0,5860.0,17.0,35.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
846329340859300,10,2.0,1,4,2,8900,89001,1,1,21,36,35620,119,2.0,1.0,,7,3,73,1.0,2,39,1,,2,1,2,1,2,57,120,57,1,0,0,1.0,3.0,,,,,21.0,,,21.0,1.0,12.0,4.0,0.0,2,,,,,,,,,,,11273.7364,3319.9715,0,0,,,0,0,15532,2,1.0,,,,,,3405.5264,7070.0,4920.0,-1,,,,,,,365669.0,2011,621,618,0,0,0,0,0,12.0,16.0,34.0,2011,1.0,1,8,2,8900,89001,1,36,35620,119,2.0,1.0,,7,3,74,1.0,2,39,1,,1,2,1,2,57,120,57,1,0,0,2.0,3.0,,,,,52.0,,,52.0,1.0,12.0,4.0,0.0,2,,,,,,,,,,,16119.6095,3237.1499,0,0,,,0,0,2004,2,1.0,,,,,,3393.8192,7070.0,,-1,,,,,,,364050.0,2012,633,618,0,0,0,0,0,12.0,,1.0,4920.0,16.0,34.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
856659540079302,10,1.0,1,4,2,8900,89001,1,1,21,36,10580,0,2.0,1.0,,4,1,53,2.0,2,37,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13279.7595,3323.3769,0,0,,,0,0,41699,1,,,,,,,3364.08,,,-1,,,,,,,365672.0,2011,621,618,0,0,0,0,0,11.0,,,2011,1.0,1,8,2,8900,89001,1,36,10580,0,2.0,1.0,,4,1,54,2.0,2,37,1,,1,1,1,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12094.2593,3022.6547,0,0,,,0,0,62087,1,,,,,,,3005.7258,,,-1,,,,,,,364051.0,2012,633,618,0,0,0,0,0,11.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
856659540079302,10,1.0,1,4,2,8900,89001,1,1,21,36,10580,0,2.0,1.0,,4,4,25,,1,38,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,1.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,,,,11933.1154,3081.4651,0,0,0.0,0.0,0,0,41699,3,,,,,,,3074.2719,170.0,6050.0,-1,,,,,1.0,1.0,365674.0,2011,621,618,0,0,0,0,0,12.0,18.0,1.0,2011,1.0,1,8,2,8900,89001,1,36,10580,0,2.0,1.0,,4,4,26,,1,38,1,,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,21.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,15024.8734,3420.2369,0,0,,,0,0,62087,3,,,,,,,3282.5526,7290.0,,-1,,,,,1.0,1.0,364053.0,2012,633,618,0,0,0,0,0,12.0,,1.0,9610.0,22.0,36.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
863561054907397,10,2.0,4,4,2,8900,89001,1,1,21,36,40380,55,2.0,1.0,,5,1,80,,2,40,1,,1,1,1,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12114.0137,2992.585,0,0,,,0,0,41555,1,,,1.0,,,,3001.9861,,,-1,,,,,,,365675.0,2011,621,618,0,0,0,0,0,12.0,,,2011,1.0,4,8,2,8900,89001,1,36,40380,55,2.0,1.0,,5,1,80,,2,40,1,,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12153.0812,3086.1541,0,0,,,0,0,28649,1,,,2.0,,,,3106.2419,,,-1,,,,,,,364054.0,2012,633,618,0,0,0,0,0,13.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
863561054907397,10,2.0,4,4,2,8900,89001,1,1,21,36,40380,55,2.0,1.0,,5,4,56,,2,39,1,,2,1,3,5,2,57,57,57,1,0,0,1.0,1.0,,36.0,,36.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,700.0,2.0,2.0,,,,12311.8922,3047.7084,0,0,1.0,,0,0,41555,2,1.0,,,,,,3043.1187,8980.0,4510.0,-1,,,,,1.0,,365676.0,2011,621,618,0,0,0,0,0,12.0,15.0,48.0,2011,1.0,4,8,2,8900,89001,1,36,40380,55,2.0,1.0,,5,4,57,,2,39,1,,1,3,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,,,,12084.2456,2974.3019,0,0,1.0,1.0,0,42,28649,2,1.0,,,,,,2990.389,8980.0,,-1,,,,,1.0,,364055.0,2012,633,618,0,0,0,0,0,12.0,,1.0,4510.0,15.0,48.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
863561054907397,10,2.0,4,4,2,8900,89001,1,1,21,36,40380,55,2.0,1.0,,5,5,29,,1,39,1,,3,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1075.0,430.0,2.0,2.0,,,,11933.1154,3081.4651,0,0,1.0,1.0,0,0,41555,3,1.0,,,,,,3074.2719,7770.0,4250.0,-1,,,,,2.0,,365677.0,2011,621,618,0,0,0,0,0,12.0,14.0,38.0,2011,1.0,4,8,2,8900,89001,1,36,40380,55,2.0,1.0,,5,5,31,,1,39,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,13407.874,3393.8097,0,0,1.0,1.0,0,42,28649,3,1.0,,,,,,3391.4964,7770.0,,-1,,,,,2.0,,364056.0,2012,633,618,0,0,0,0,0,12.0,,1.0,4520.0,15.0,38.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
909006801349190,10,2.0,1,4,2,8900,89001,1,1,21,36,35620,59,2.0,1.0,,7,3,46,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13220.4014,3307.3443,3,2,,,0,0,49555,2,,,2.0,,,,3258.3849,,,-1,,,,,,,365699.0,2011,621,618,0,0,1,0,0,13.0,,,2011,1.0,1,8,2,8900,89001,1,36,35620,59,2.0,1.0,,7,3,47,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12832.0819,3404.5463,3,2,,,0,0,59605,2,,,3.0,,,,3365.8988,,,-1,,,,,,,364075.0,2012,633,618,0,0,1,0,0,14.0,,1.0,,,,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,0,recruitment
925066807349830,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,1,36,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.0,2.0,2.0,,,,12337.3026,3117.8085,5,2,1.0,,0,42,15450,1,1.0,,,,,,3119.6976,7580.0,7010.0,-1,,,,,,,365704.0,2011,621,618,1,1,0,0,1,12.0,20.0,38.0,2011,1.0,1,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,1,37,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,,,,14836.1622,3723.7257,6,2,0.0,,0,0,5544,1,1.0,,,,,,3747.1699,7380.0,,-1,,,,,,,364083.0,2012,633,618,1,0,1,0,1,12.0,,1.0,1020.0,3.0,36.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
925066807349830,10,1.0,1,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,3,37,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1346.0,2.0,2.0,,,,12741.223,3206.111,5,2,1.0,,0,42,15450,2,,,,,,1.0,3197.8349,8290.0,1820.0,-1,,,,,,,365705.0,2011,621,618,1,1,0,0,1,17.0,5.0,42.0,2011,1.0,1,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,3,38,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,14343.0296,3613.1594,6,2,0.0,,0,0,5544,2,,,,,,1.0,3587.0918,8290.0,,-1,,,,,,,364084.0,2012,633,618,1,0,1,0,1,17.0,,1.0,2010.0,6.0,42.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
938096692349370,10,1.0,4,4,2,8900,89001,1,1,21,36,35620,103,2.0,1.0,,7,1,20,,2,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,25.0,,31.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,1150.0,287.5,2.0,2.0,1.0,2.0,2.0,15128.177,3902.8086,0,0,0.0,0.0,0,0,15447,1,,,2.0,,,,3869.0604,6570.0,4700.0,4600,,,,,2.0,2.0,365709.0,2011,621,618,0,0,0,0,0,13.0,16.0,26.0,2011,3.0,4,8,2,8900,89001,1,36,35620,103,2.0,1.0,,7,1,21,,2,42,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1100.0,230.76,2.0,2.0,1.0,1.0,2.0,16714.5877,4300.4351,0,0,0.0,0.0,0,0,31943,1,,,4.0,,,,4262.6814,6570.0,,-1,,,,,2.0,2.0,364088.0,2012,633,618,0,0,0,0,0,15.0,,1.0,4720.0,16.0,26.0,2012,MIS4_to_MIS8,new_york,0,2011-2012,0,0,1,recruitment
