hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
457203201800106,1,1.0,1,4,2,401,4011,1,1,17,0,0,3.0,2.0,,0,3,22,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,576.92,2.0,2.0,2.0,,,11903.0822,2991.8776,0,0,0.0,,0,0,4835,2,,,,,,,2993.8512,7870.0,2000.0,-1,,,,,,,12340.0,2016,672,669,0,0,0,0,0,,6.0,40.0,2016,1.0,1,8,2,401,4011,1,17,0,0,3.0,2.0,,0,3,23,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1586.0,438.46,2.0,2.0,2.0,,,12167.1196,3098.0836,0,0,0.0,0.0,0,0,5389,2,,,,,,,3098.251,7870.0,2000.0,-1,,,,,,,12073.0,2017,684,669,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
108160714036743,1,1.0,1,4,2,401,4011,1,1,17,16060,0,,1.0,,2,3,49,1.0,1,42,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2423.07,1.0,,2.0,,,13182.475,3304.6903,0,0,0.0,,0,0,33269,2,,,4.0,,,,3266.6201,9470.0,5000.0,-1,,,,,,,12409.0,2016,672,669,0,0,0,0,0,15.0,17.0,51.0,2016,1.0,1,8,2,401,4011,1,17,16060,0,,1.0,,2,3,50,1.0,1,42,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,5.0,24.0,,,5.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,2423.07,1.0,,2.0,,,9367.0699,2229.1471,0,0,0.0,,0,0,55924,2,,,3.0,,,,2252.2723,9470.0,3710.0,-1,,,,,,,12147.0,2017,684,669,0,0,0,0,0,14.0,12.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,True,1
166691070024334,1,1.0,1,4,2,401,4011,1,1,17,44100,0,,1.0,,2,1,30,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,2.0,,,11098.6947,2714.5194,0,0,0.0,,0,0,4846,1,,,,,,,2741.8801,9480.0,710.0,-1,,,,,,,12428.0,2016,672,669,0,0,0,0,0,,2.0,51.0,2016,1.0,1,8,2,401,4011,1,17,44100,0,,1.0,,2,1,31,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1846.0,1.0,,2.0,,,11376.4425,2807.6889,0,0,1.0,,0,42,22727,1,,,,,,,2800.433,9480.0,710.0,-1,,,,,,,12167.0,2017,684,669,0,0,0,0,0,,2.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
10716277669520,2,1.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,48,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2200.0,1384.0,1.0,,2.0,,,14640.8618,3663.4072,0,0,1.0,1.0,0,0,41580,1,,,,,,,3662.8793,7860.0,2320.0,-1,,,,,,,49454.0,2016,673,670,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16980,0,1.0,1.0,1.0,7,1,49,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2000.0,1.0,,2.0,,,13790.8119,3471.2553,0,0,0.0,,0,0,58334,1,,,,,,,3457.3802,7860.0,2320.0,-1,,,,,,,48959.0,2017,685,670,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
163450513043746,2,3.0,4,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,1,43,,2,38,1,2.0,1,1,1,7,2,57,73,303,1,0,0,1.0,1.0,,49.0,,49.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1300.0,611.0,1.0,,2.0,,,12637.8464,3083.4915,0,0,0.0,0.0,0,0,28566,1,,,,,,,3107.7479,9480.0,4610.0,-1,,,,,2.0,,49522.0,2016,673,670,0,0,0,0,0,12.0,15.0,51.0,2016,1.0,4,8,2,401,4011,1,17,16980,0,1.0,1.0,1.0,7,1,44,,2,38,1,2.0,1,1,7,2,57,73,303,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,288.46,2.0,2.0,2.0,,,11399.9761,2805.0215,0,0,0.0,,0,0,33387,1,,,,,,,2804.5443,8680.0,4030.0,-1,,,,,2.0,,49024.0,2017,685,670,0,0,0,0,0,12.0,13.0,46.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
471727140606373,2,1.0,7,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,41,,2,39,2,,1,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,384.0,2.0,2.0,2.0,,,13927.4029,3458.4335,0,0,1.0,,0,42,30832,1,1.0,,,,,,3465.6316,6870.0,5160.0,-1,,,,,,,49627.0,2016,673,670,0,0,0,0,0,12.0,17.0,32.0,2016,1.0,7,8,2,401,4011,1,17,16980,0,1.0,1.0,1.0,7,2,42,,2,39,2,,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,37.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1300.0,450.0,2.0,2.0,2.0,,,18045.2483,4637.1206,0,0,0.0,0.0,0,0,57350,1,1.0,,,,,,4651.4402,6870.0,5160.0,-1,,,,,,,49130.0,2017,685,670,0,0,0,0,0,12.0,17.0,32.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
507097865109761,2,2.0,1,4,2,401,4011,1,1,17,16980,0,1.0,1.0,4.0,7,3,57,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,13459.4404,3371.1928,0,0,0.0,,0,0,4597,2,,,,,,,3365.508,7860.0,2330.0,-1,,,,,,,49630.0,2016,673,670,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16980,0,1.0,1.0,4.0,7,3,58,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,14184.3779,3387.2181,0,0,0.0,,0,0,21100,2,,,,,,,3367.2425,7860.0,2330.0,-1,,,,,,,49132.0,2017,685,670,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
781150937581701,2,1.0,6,4,2,401,4011,1,1,17,16980,0,1.0,1.0,1.0,7,2,44,,1,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,2.0,,,19086.5425,4941.9502,0,0,0.0,,0,0,41587,1,1.0,,,,,,4919.3312,9470.0,3740.0,3750,2.0,,,,,,49715.0,2016,673,670,0,0,0,0,0,12.0,12.0,51.0,2016,1.0,6,8,2,401,4011,1,17,16980,0,1.0,1.0,1.0,7,2,45,,1,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2500.0,1000.0,1.0,,2.0,,,15995.551,3998.1327,0,0,1.0,1.0,0,0,50476,1,1.0,,,,,,3949.4066,9470.0,3740.0,-1,2.0,,,,,,49231.0,2017,685,670,0,0,0,0,0,12.0,12.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
10710692322098,2,2.0,1,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,1,32,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,15056.2727,3806.0857,0,0,0.0,,0,0,18527,1,,,,,,,3791.7327,7860.0,2310.0,-1,,,,,,,49782.0,2016,673,670,0,0,0,0,0,,8.0,40.0,2016,2.0,1,8,2,401,4011,1,17,16980,0,2.0,1.0,,7,1,33,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,903.84,1.0,,2.0,,,12878.3096,3206.5008,0,0,0.0,,0,0,54112,1,,,,,,,3203.2632,7860.0,2310.0,-1,,,,,,,49292.0,2017,685,670,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
18027801106061,2,1.0,4,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,1,30,,2,43,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,826.92,1.0,,2.0,,,11616.5932,2877.2796,2,1,0.0,,0,0,30941,1,,,,,,,2889.9859,7860.0,2310.0,-1,,,,,,,49799.0,2016,673,670,0,1,0,0,1,,8.0,40.0,2016,1.0,4,8,2,401,4011,1,17,16980,0,2.0,1.0,,7,1,31,,2,43,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,10089.6467,2516.1755,3,1,0.0,,0,0,54129,1,,,,,,,2519.6193,7860.0,2330.0,-1,,,,,,,49316.0,2017,685,670,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
102960313039763,2,2.0,1,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,3,48,1.0,2,44,4,,2,1,2,1,2,57,215,57,1,0,0,1.0,1.0,,40.0,,52.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,1000.0,2.0,2.0,2.0,,,13261.1812,3286.0852,0,0,1.0,,0,42,49095,2,,,,,,,3318.7916,8470.0,4600.0,4610,,,,,,,49842.0,2016,673,670,0,0,0,0,0,,15.0,43.0,2016,2.0,1,8,2,401,4011,1,17,16980,0,2.0,1.0,,7,3,49,1.0,2,44,4,,1,2,1,2,57,215,57,1,0,0,1.0,1.0,,40.0,,39.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1490.0,452.3,1.0,,2.0,,,19529.4255,4887.5456,0,0,0.0,0.0,0,0,66423,2,,,,,,,4843.5691,7860.0,2330.0,4610,,,,,,,49363.0,2017,685,670,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,True,1
122871070067860,2,1.0,1,4,2,401,4011,1,1,17,16980,97,2.0,1.0,,7,4,20,,1,40,1,1.0,4,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,5.0,,10.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,2000.0,100.0,1.0,,2.0,,,18771.6792,4695.1711,0,0,1.0,1.0,22,42,8012,4,,,3.0,,,,4695.4941,7870.0,2200.0,-1,,,,,1.0,1.0,49885.0,2016,673,670,0,0,0,0,0,14.0,8.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16980,97,2.0,1.0,,7,4,22,,1,40,1,1.0,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,4.0,,7.0,,,20.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1000.0,153.0,2.0,2.0,1.0,1.0,2.0,13575.9462,3690.1976,0,0,1.0,1.0,0,0,21280,4,,,5.0,,,,3628.9628,7860.0,2340.0,4760,,,,,1.0,1.0,49396.0,2017,685,670,0,0,0,0,0,16.0,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
122871070067860,2,1.0,1,4,2,401,4011,1,1,17,16980,97,2.0,1.0,,7,4,22,,2,40,1,1.0,3,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,20.0,,22.0,,,20.0,,,7.0,2.0,0.0,1,2.0,,1.0,750.0,150.0,2.0,2.0,1.0,1.0,2.0,12568.5298,3243.3038,0,0,1.0,1.0,22,42,8012,3,,,4.0,,,,3212.3578,7870.0,5700.0,-1,,,,,1.0,1.0,49886.0,2016,673,670,0,0,0,0,0,15.0,17.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16980,97,2.0,1.0,,7,4,23,,2,43,1,1.0,1,3,7,2,57,303,303,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1800.0,769.23,2.0,2.0,2.0,,,15483.3903,3977.5385,0,0,0.0,0.0,0,0,21280,3,,,,,,,3922.9304,580.0,5860.0,-1,,,,,1.0,1.0,49397.0,2017,685,670,0,0,0,0,0,,17.0,24.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
621870008110016,2,1.0,6,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,2,45,,1,41,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,3600.0,1596.15,1.0,,2.0,,,14482.8719,3623.8753,0,0,0.0,0.0,0,0,57368,1,,,2.0,,,,3623.3531,8090.0,3255.0,-1,,,,,,,50020.0,2016,673,670,0,0,0,0,0,13.0,10.0,42.0,2016,1.0,6,8,2,401,4011,1,17,16980,0,2.0,1.0,,7,2,47,,1,41,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,12953.3376,3260.4564,0,0,0.0,,0,0,54130,1,,,3.0,,,,3247.4239,8090.0,3255.0,-1,,,,,,,49557.0,2017,685,670,0,0,0,0,0,14.0,10.0,42.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
810003221960927,2,3.0,1,4,2,401,4011,1,1,17,16980,0,2.0,1.0,,7,4,34,,2,43,1,,3,1,3,7,2,57,116,116,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2000.0,807.69,2.0,2.0,2.0,,,11616.5932,2877.2796,0,0,0.0,0.0,0,0,18526,3,,,,,,,2889.9859,7870.0,5940.0,-1,,,,,2.0,1.0,50109.0,2016,673,670,0,0,0,0,0,,17.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16980,0,2.0,1.0,,7,4,35,,2,43,1,,1,3,7,2,57,116,116,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,5840.0,2336.0,2.0,2.0,2.0,,,10272.2886,2521.7403,0,0,1.0,1.0,0,42,43235,3,,,,,,,2527.1183,7870.0,2000.0,-1,,,,,2.0,1.0,49655.0,2017,685,670,0,0,0,0,0,,6.0,40.0,2017,MIS4_to_MIS8,2016-2017,False,True,False,False,False,True,True,1
810004621822597,2,1.0,1,4,2,401,4011,1,1,17,41180,119,2.0,1.0,,6,1,40,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2200.0,876.92,2.0,2.0,2.0,,,14550.4498,3554.5844,8,2,0.0,0.0,0,0,4631,1,,,,,,,3569.4196,7860.0,1105.0,2200,,,,,,,50110.0,2016,673,670,0,1,1,0,1,,3.0,40.0,2016,1.0,1,8,2,401,4011,1,17,41180,119,2.0,1.0,,6,1,41,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,65.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,2100.0,911.53,2.0,2.0,2.0,,,11978.0427,2991.5263,8,2,0.0,0.0,0,0,21303,1,,,,,,,2990.49,7860.0,1105.0,2200,,,,,,,49656.0,2017,685,670,0,1,1,0,1,,3.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
810004621822597,2,1.0,1,4,2,401,4011,1,1,17,41180,119,2.0,1.0,,6,3,32,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,43.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,800.0,415.38,2.0,2.0,1.0,2.0,2.0,11616.5932,2877.2796,8,2,0.0,0.0,0,0,4631,2,,,4.0,,,,2889.9859,9480.0,4610.0,-1,,,,,,,50111.0,2016,673,670,0,1,1,0,1,15.0,15.0,51.0,2016,1.0,1,8,2,401,4011,1,17,41180,119,2.0,1.0,,6,3,33,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,9854.7936,2516.1755,8,2,,,0,0,21303,2,,,3.0,,,,2524.2779,,,-1,,,,,,,49657.0,2017,685,670,0,1,1,0,1,14.0,,,2017,MIS4_to_MIS8,2016-2017,False,False,False,True,False,True,True,1
102050813040719,2,1.0,1,4,2,401,4011,1,1,17,44100,0,,1.0,,2,1,44,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,937.01,1.0,,2.0,,,11271.3135,2732.2532,0,0,0.0,,0,0,18579,1,,,,,,,2771.7065,7860.0,2300.0,-1,,,,,,,50282.0,2016,673,670,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,401,4011,1,17,44100,0,,1.0,,2,1,45,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1583.33,1.0,,2.0,,,13981.0018,3480.7068,0,0,0.0,,0,0,33565,1,,,,,,,3467.4828,7860.0,2300.0,-1,,,,,,,49849.0,2017,685,670,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
604103114710782,2,1.0,1,4,2,401,4011,1,1,17,16580,0,,1.0,,2,3,79,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,16.0,,16.0,,,23.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,800.0,2.0,2.0,,,,13040.7328,3125.9691,0,0,0.0,,0,0,4570,2,1.0,,,,,,3033.8363,7860.0,9120.0,-1,5.0,,,,,,50359.0,2016,673,670,0,0,0,0,0,12.0,22.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16580,0,,1.0,,2,3,80,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,3667.0,1100.1,2.0,2.0,,,,13832.0527,3089.1699,0,0,0.0,0.0,0,0,18139,2,1.0,,,,,,3010.1528,7860.0,9120.0,-1,5.0,,,,,,49918.0,2017,685,670,0,0,0,0,0,12.0,22.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
757691501510104,2,1.0,7,4,2,401,4011,1,1,17,16060,0,,1.0,,2,2,53,,2,44,1,,1,0,0,7,2,109,57,301,3,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,865.38,2.0,2.0,2.0,,,12312.892,3085.249,0,0,0.0,,0,0,31045,1,,,,,,,3081.4693,8190.0,5360.0,-1,3.0,,,,,,50383.0,2016,673,670,0,0,0,0,0,,17.0,41.0,2016,1.0,7,8,2,401,4011,1,17,16060,0,,1.0,,2,2,54,,2,44,1,,0,0,7,2,109,57,301,3,0,6,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,903.84,2.0,2.0,2.0,,,13746.9355,3433.4013,0,0,0.0,,0,0,21384,1,,,,,,,3409.4311,8190.0,630.0,-1,,,,,,,49935.0,2017,685,670,0,0,0,0,0,,2.0,41.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
903109355710486,2,2.0,1,4,2,401,4011,1,1,17,0,0,,1.0,,0,1,44,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2452.0,1160.8,1.0,,2.0,,,14373.3866,3511.329,0,0,0.0,0.0,0,0,65096,1,,,2.0,,,,3525.9836,9370.0,9620.0,-1,2.0,,,,,,50401.0,2016,673,670,0,0,0,0,0,13.0,22.0,51.0,2016,2.0,1,8,2,401,4011,1,17,0,0,,1.0,,0,1,45,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1019.23,1.0,,2.0,,,13020.3304,3277.319,0,0,0.0,,0,0,21345,1,,,1.0,,,,3264.2192,770.0,6260.0,-1,2.0,,,,,,49949.0,2017,685,670,0,0,0,0,0,12.0,19.0,4.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
903109355710486,2,2.0,1,4,2,401,4011,1,1,17,0,0,,1.0,,0,3,45,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,865.38,2.0,2.0,2.0,,,12792.9777,3196.0782,0,0,0.0,,0,0,65096,2,,,,,,,3201.6173,8190.0,5700.0,-1,2.0,,,,,,50402.0,2016,673,670,0,0,0,0,0,,17.0,41.0,2016,2.0,1,8,2,401,4011,1,17,0,0,,1.0,,0,3,46,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,2.0,,,13981.0018,3480.7068,0,0,0.0,,0,0,21345,2,,,,,,,3467.4828,8190.0,5700.0,-1,2.0,,,,,,49950.0,2017,685,670,0,0,0,0,0,,17.0,41.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
907833701680101,2,1.0,1,4,2,401,4011,1,1,17,16580,0,,1.0,,2,3,47,1.0,1,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2461.53,2.0,2.0,2.0,,,15182.3623,3798.9004,4,1,0.0,,0,0,4568,2,,,,,,,3798.3529,7870.0,2720.0,-1,,,,,,,50405.0,2016,673,670,0,0,0,1,0,,9.0,40.0,2016,1.0,1,8,2,401,4011,1,17,16580,0,,1.0,,2,3,49,1.0,1,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,70.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2461.53,2.0,2.0,2.0,,,14396.6892,3623.7593,4,1,0.0,,0,0,18138,2,,,,,,,3609.2747,7870.0,2720.0,-1,,,,,,,49955.0,2017,685,670,0,0,0,1,0,,9.0,40.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
10306691525777,3,1.0,1,4,2,501,5011,1,1,17,16980,0,1.0,1.0,1.0,7,1,56,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,3900.0,1538.46,2.0,1.0,,,,11391.183,2912.5272,0,0,0.0,0.0,0,0,57823,1,,,3.0,,,,2857.12,9470.0,3740.0,-1,,,,,,,87186.0,2016,674,671,0,0,0,0,0,14.0,12.0,51.0,2016,1.0,1,8,2,501,5011,1,17,16980,0,1.0,1.0,1.0,7,1,58,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,,,,15477.0437,3777.1342,0,0,0.0,,0,0,50336,1,,,3.0,,,,3763.4112,9470.0,3740.0,-1,,,,,,,86952.0,2017,686,671,0,0,0,0,0,14.0,12.0,51.0,2017,MIS4_to_MIS8,2016-2017,True,False,False,False,False,False,False,1
